66590882,66680134,South Whitney Street,0.7169512326695203,40,2
66726506,66705307,Railroad Street,0.20734425680478583,25,2
66770677,66726506,Railroad Street,0.2801095790767462,25,2
66775562,66770677,Railroad Street,0.2654108765694438,25,2
66599016,66775562,Railroad Street,0.455519982738158,25,2
66633937,66599016,Railroad Street,0.2891542493301529,25,2
66592353,66633937,Railroad Street,0.19411393721159306,25,2
66611502,66592353,Railroad Street,0.21810550255048794,25,2
66716970,66618152,Main Street,0.07165375453034405,50,2
3268157427,66716970,Main Street,0.07930960029805169,50,2
66768014,3268157427,Main Street,0.13910718302026456,50,2
66636622,66768014,Main Street,0.06533347438301665,50,2
66693525,66636622,Main Street,0.1726208635310245,50,2
66660737,66693525,Main Street,0.11599014917953399,50,2
66655409,66660737,Main Street,0.20483904500545916,50,2
66710439,66655409,Main Street,0.21665001206576093,50,2
66608710,66710439,Main Street,0.13841043375714784,50,2
66596700,66608710,Main Street,0.1415146541594429,50,2
3268157429,66596700,Main Street,0.09129509553391903,50,2
66640083,3268157429,Main Street,0.08340535787335172,50,2
66729950,66640083,Main Street,0.05721589376290154,50,2
66611502,66729950,Main Street,0.250302964155695,50,2
1614310666,66611502,Main Street,0.14382514050946663,50,2
66625472,1614310666,Main Street,0.07902686255025615,50,2
66695050,66625472,Main Street,0.05246014137263168,50,2
66761670,66695050,Main Street,0.06881550214271079,50,2
66753363,66761670,Main Street,0.045302218587638804,50,2
66716986,66753363,Main Street,0.04273834990453184,50,2
66697926,66716986,Main Street,0.042635659491839534,50,2
66643073,66697926,Main Street,0.036733259483377995,50,2
66708541,66643073,Main Street,0.03218324842893045,50,2
66590882,66708541,Main Street,0.03673923613311503,50,2
66595538,66590882,Main Street,0.025925200149146985,50,2
66764294,66595538,Main Street,0.028520653942860862,50,2
66633473,66764294,Main Street,0.026041487083199904,50,2
66595573,66633473,Main Street,0.0358941676425706,50,2
66626991,66595573,Main Street,0.011824649610266346,50,2
66723588,66626991,Main Street,0.024073902218540704,50,2
66607291,66723588,Main Street,0.03600720176946455,50,2
66773878,66607291,Main Street,0.03475171226591041,50,2
66727699,66773878,Main Street,0.034754814159624677,50,2
66600654,66727699,Main Street,0.025276868672253282,50,2
66716085,66600654,Main Street,0.006914879267365984,50,2
1614310665,66716085,Main Street,0.021695555519818194,50,2
66680199,1614310665,Main Street,0.06645418415918682,50,2
1614310664,66680199,Main Street,0.042705093132255595,50,2
66638691,1614310664,Main Street,0.039076671497928685,50,2
1614310663,66638691,Main Street,0.08080233409538388,50,2
66705557,1614310663,Main Street,0.0656457404354137,50,2
66768938,66705557,Main Street,0.01727254044149724,50,2
66746176,66768938,Main Street,0.027873705337667403,50,2
66633011,66746176,Main Street,0.07945225892685047,50,2
66697613,66633011,Main Street,0.3891999087390364,50,2
66646541,66697613,Main Street,0.29942332913253983,50,2
66724442,66646541,Main Street,0.5094275672948554,50,2
66749727,66724442,Main Street,0.47209122431293393,50,2
66696684,66749727,Main Street,0.445788515117104,50,2
66774545,66696684,Main Street,0.2080873256404072,50,2
66772824,66774545,Main Street,0.17210119562237655,50,2
66699963,66772824,Main Street,0.49631211375065626,50,2
66774653,66600236,Railroad Street,3.023828199930793,25,2
66719718,66774653,Railroad Street,2.2379713443958904,25,2
66592129,66719718,Railroad Street,2.3568071826527826,25,2
66678867,66592129,Railroad Street,0.9942312053645941,25,2
66688624,66678867,Railroad Street,0.30896279263677656,25,2
